3.073406703928416306e-01,9.151980775775332422e-01
1.931876977989920530e+00,2.156884810113937068e-01
1.637040547382384581e+00,1.031590514204722420e-01
1.961049240245258396e+00,6.116786580938763374e-01
-1.788805537635126619e+00,-3.292004040999625958e-01
-1.627353027736564428e-01,3.843102718181404809e-01
-1.957778661758903027e+00,-9.353625279030185480e-01
1.323802065826379160e+00,2.894842939697736539e-02
-6.447096257352731286e-01,-4.105245229876254287e-01
1.833427824121799610e+00,9.895566228230301409e-02
-1.348502004088431683e+00,-6.327639913168219277e-01
-4.469128397058454993e-01,-6.378314513766460969e-01
2.086578390000619621e-01,2.624618164845690105e-01
3.028763753921452917e-01,-5.282528715486640714e-01
1.701194261029831178e+00,-1.505656051879622204e-01
1.307643901340245662e+00,3.818218941299347247e-01
-5.349801665002398288e-01,-6.089872878491727759e-01
1.910033456327100421e+00,3.873111915597832189e-03
-4.198489636142066495e-01,-4.369173480363039430e-01
-1.099451970012066404e+00,9.407056834093837638e-01
6.294145545741143266e-01,-2.538898198869178335e-01
2.192588254309280060e-01,4.660699557064211795e-01
1.595077830376276484e+00,5.335936114195618529e-01
1.258828436817532648e+00,-4.202948440732441338e-01
8.845518478812501861e-01,-3.655855373539011466e-01
1.669339086953088636e+00,3.622320687150694107e-01
-1.197209470990805436e+00,-1.569368922006813549e-01
-1.615362979227754625e+00,-7.302938594874376355e-01
-1.861206692291447862e+00,-2.968895511795922593e-01
3.606282965388740713e-01,1.469824503722730880e-01
-1.218189107932796666e+00,-6.290658623419660422e-01
-1.575610278020727062e+00,5.320062322748412287e-01
1.089699431927289019e-01,2.865142239898825771e-01
9.293109461025736984e-01,3.198373377657806049e-01
1.465571903248547248e+00,8.166956934902394050e-01
3.109204324381882323e-01,6.250638209915289345e-02
8.804872089410054059e-01,2.979353677935282496e-01
1.364075588442044573e+00,6.745969079683671321e-01
7.220602614049362877e-01,-5.700493751732066405e-01
-8.127801232866116443e-01,-3.948625246108961040e-01
-1.896601286764708405e+00,-1.577571740598240901e-01
6.479135092105363647e-01,3.855807529269845157e-01
1.862769375789304682e+00,3.780143644083513443e-01
5.036021083529571563e-01,1.090362205708847454e-01
9.526447306986103314e-01,-2.189914172454600905e-01
-1.623338549484526272e+00,-6.263061242225939074e-01
9.552662115773697948e-01,6.494553077415449183e-01
1.898584651709184890e+00,1.017821535113160980e+00
-1.826364517996439840e+00,-9.204607413130813098e-01
-8.113929450499930418e-01,6.055974014932072880e-01
9.243348850533488203e-01,-5.501810219709196703e-02
-1.815927679186057908e+00,1.120191972870813457e-01
1.142396890887261929e+00,1.677769473983746484e-01
-1.810567833644647795e+00,5.689727596068065996e-01
-1.824985159764844767e-01,6.259080420044030868e-01
-2.405508515852021745e-01,8.655026132788806725e-02
7.600960980750164353e-01,5.911913660312053675e-01
-4.096780141316047619e-02,3.988336856278830722e-01
1.984826937114126721e+00,-1.296941209240305981e-01
3.656211052767819325e-01,-2.841931330646480514e-01
1.057628980106757322e+00,4.235271123727302744e-01
1.327803270198734786e+00,7.845122469682672683e-01
1.617764970951665937e+00,-5.104361661893275226e-01
-2.921825561029431917e-01,8.505570761365129906e-01
1.057400474005196322e+00,5.381323367047582407e-01
3.113994035945517602e-01,8.227171216654188823e-02
-5.491592466679864337e-01,-5.579908235087838175e-02
1.913094037050479201e+00,4.344271830474678575e-01
-1.799504424856630536e+00,-4.418547479324638205e-01
-1.935484616604419728e+00,8.567673222121150456e-01
3.945984147121039953e-01,3.665589653816540006e-01
-1.609107765158230396e+00,-5.870306131059527255e-02
-8.024412747998930229e-01,3.349597837844248138e-03
6.759228410982891511e-01,-5.860686021882396401e-01
7.541459283034468442e-02,5.769384610903287580e-01
-3.710683190101575768e-01,-3.164818698210372649e-01
-1.639941325283237106e+00,1.260921690984795340e-04
-6.959782465588193467e-01,-9.321518167779186959e-01
1.422788022641076733e+00,1.966353977515540585e-02
2.785749653325066966e-01,-4.155734885332290629e-02
1.176553470521858102e+00,6.036690111015052818e-01
-8.384102389245731146e-01,3.028280129749432170e-01
1.983382781036219455e+00,1.185275611005867646e-01
-9.134331949184937294e-01,-6.374677288188698165e-01
1.351063282231908413e+00,2.907151220831580285e-01
-1.241541512380933021e+00,1.492599064100383344e-01
1.158462157656710012e-01,3.196459881441054973e-01
8.815858261161713116e-01,7.610649785447387572e-01
1.443790803744854134e+00,8.230630000667874535e-01
1.177378766968696144e+00,5.224465641986590914e-01
6.336475437396531518e-01,-3.483914162267966463e-01
-2.180773709146524020e-01,-7.675890237912634806e-01
-1.004298711831496327e+00,-3.873762448936261538e-01
3.885046689232911632e-01,2.255899375568021226e-02
-1.981978055375132719e+00,1.060292843672267921e-01
-1.041495313098112607e+00,-5.099412059678904985e-01
-7.505436001761989218e-02,-2.471536994310393198e-01
-1.644512813589306344e+00,4.490469877603584514e-01
-7.446679854899880269e-01,1.412916997597183089e-01
1.528379368490732304e+00,1.265123552834662712e-02
-1.489259098630628220e+00,-3.377746709574562800e-01
-1.707489546162549221e+00,-8.809799578885301186e-01
7.056252176814306054e-01,-1.772834700292011401e-02
-1.246880543625800808e+00,-6.453361837017905778e-01
-1.531249793810080195e+00,-1.070915331990860420e+00
-7.040519899754453803e-01,-5.335596983394874648e-02
7.662003655787819056e-02,-5.138912739856377199e-02
9.417612349393040816e-01,4.124537485599901743e-01
2.405725825413695951e-01,-5.574236855157159720e-01
-1.346797078526966729e+00,-3.098096525610717911e-01
-7.216240857680946696e-01,-1.444509513377496557e-01
-9.603674670158799387e-01,-5.447160128303726312e-01
1.002616192622267199e+00,-2.203945669573766364e-01
-4.287579360815718665e-01,3.198616478228148430e-01
5.913540377683759175e-01,3.459185162866399432e-01
-1.937326990964679307e+00,-9.114668837491110565e-02
-1.214519747823134210e+00,-7.576703171943537096e-02
-8.298483866018822042e-01,8.121436366392662531e-01
-1.350518817105163194e+00,4.587551590839344939e-02
1.082896555657550941e-01,-4.648716956665598365e-01
-3.164516034686402080e-01,2.779734704916879684e-01
-1.503256007108993764e+00,-1.038711182689282975e+00
1.782630648802408402e+00,1.251902103966877844e+00
-1.305109673107098356e+00,-1.121057600461664028e-01
1.326548894248413379e+00,4.988512843817100029e-01
1.652363648116582429e+00,-6.395469526359927048e-01
4.415217690878137091e-02,-1.104033742834937271e-01
7.529974349519736876e-01,-3.700153283219179690e-01
-1.670102808163376196e-02,2.730531549315932116e-01
-1.783793987812535953e+00,-7.641988585070516038e-01
1.237988353285755849e+00,1.124117244032082075e-01
-3.901282556453766759e-01,-4.869855709480786499e-01
-1.323945421814732182e+00,5.978320419330914737e-01
-3.039167870759027501e-01,1.840830834480019218e-01
-1.436806871097222604e+00,-8.251691856716590889e-01
1.388773526227795596e+00,7.164189505071340003e-01
5.908161938647262801e-01,1.780951300406284354e-01
-1.310347072414820957e+00,8.528548858403928179e-02
-1.457731428184644962e+00,-4.144711535731885332e-01
-1.890262024757040749e+00,-1.268330895761513033e-01
-1.167812618620320819e+00,-8.030758425292841562e-02
-3.573370456843387721e-01,-2.512651963251749110e-01
2.008691689636750155e-01,-8.159098419421906279e-02
1.960829237942264935e+00,-3.785835366959923176e-01
1.469626210688381285e+00,3.774481075202275049e-01
2.956793551732928016e-01,-7.404625364058575743e-02
1.050937102949928370e+00,2.261751116564851283e-01
-6.128612891275326824e-01,-2.740015610823143266e-01
-7.387323575369926232e-01,-5.564021914254930756e-01
5.627939650351647671e-01,-6.041405778966293938e-03
1.166197200623259267e+00,3.787549345032970582e-01
-1.260756713961634468e+00,-3.115734675049030011e-01
-1.614886047238722533e+00,-5.570493600960219061e-02
5.312820801977085061e-01,7.075127256190807401e-01
1.940523075191174396e+00,6.390782072455067908e-01
-1.615727115812779058e+00,-5.327481083759113556e-01
-5.452598866971873903e-01,-8.839870493440246113e-01
1.019742437784560085e+00,4.160407408449640076e-01
-1.185975765956802430e+00,-1.313922637820301720e+00
1.008313799170007297e+00,2.797119954065226954e-01
1.418269190575931926e+00,9.949887518915627727e-01
-2.746186836076254245e-01,-3.048341900873027255e-01
-2.398889019821641710e-01,-4.204548477267949780e-02
1.960528318304101347e+00,2.639441571038488865e-01
3.892398758101434098e-02,-5.488918903066937194e-01
1.604979795159840350e+00,1.443592576954647044e-02
1.456325801364823036e+00,6.783345591117799778e-01
-2.259730279447027534e-01,6.445697833392532994e-02
-1.469639420726311929e+00,-5.009599704437313061e-01
1.137228915366407023e+00,-5.098755256658585866e-01
-1.311344707954741118e+00,-1.756766056172696377e-01
1.807653473444288839e+00,8.863232786504443572e-01
1.129865035071553336e-01,-6.440999673060452402e-01
5.905635575581675845e-01,5.469009456805282721e-01
