1.000000000000000000e+00,0.000000000000000000e+00,5.963697706682465904e-01
1.000000000000000000e+00,4.210526315789473589e-02,6.627901519148711174e-01
1.000000000000000000e+00,8.421052631578947179e-02,7.311459929119096257e-01
1.000000000000000000e+00,1.263157894736842146e-01,7.503007376643437976e-01
1.000000000000000000e+00,1.684210526315789436e-01,8.222883035030618126e-01
1.000000000000000000e+00,2.105263157894736725e-01,8.511152718584599208e-01
1.000000000000000000e+00,2.526315789473684292e-01,8.990557670192524942e-01
1.000000000000000000e+00,2.947368421052631304e-01,9.417484445225959844e-01
1.000000000000000000e+00,3.368421052631578871e-01,9.353229769102735514e-01
1.000000000000000000e+00,3.789473684210526438e-01,9.672429421512749315e-01
1.000000000000000000e+00,4.210526315789473450e-01,9.934049919304503984e-01
1.000000000000000000e+00,4.631578947368421018e-01,9.805109163240343095e-01
1.000000000000000000e+00,5.052631578947368585e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.473684210526316152e-01,9.199116409251728577e-01
1.000000000000000000e+00,5.894736842105262609e-01,8.825677785282947108e-01
1.000000000000000000e+00,6.315789473684210176e-01,8.146113732160988885e-01
1.000000000000000000e+00,6.736842105263157743e-01,7.054218853419094160e-01
1.000000000000000000e+00,7.157894736842105310e-01,5.356119402752501646e-01
1.000000000000000000e+00,7.578947368421052877e-01,3.183446800267213384e-01
1.000000000000000000e+00,8.000000000000000444e-01,9.521431248716224827e-17
2.000000000000000000e+00,0.000000000000000000e+00,6.112470086417807202e-01
2.000000000000000000e+00,4.210526315789473589e-02,6.681878712544363497e-01
2.000000000000000000e+00,8.421052631578947179e-02,7.369967787262042824e-01
2.000000000000000000e+00,1.263157894736842146e-01,7.304975149656005584e-01
2.000000000000000000e+00,1.684210526315789436e-01,7.633360451876480823e-01
2.000000000000000000e+00,2.105263157894736725e-01,7.665942025684872041e-01
2.000000000000000000e+00,2.526315789473684292e-01,7.897274845646745645e-01
2.000000000000000000e+00,2.947368421052631304e-01,7.531125071061406384e-01
2.000000000000000000e+00,3.368421052631578871e-01,7.483873784738275248e-01
2.000000000000000000e+00,3.789473684210526438e-01,7.242955533160514436e-01
2.000000000000000000e+00,4.210526315789473450e-01,7.151998023647476721e-01
2.000000000000000000e+00,4.631578947368421018e-01,6.972658851719785167e-01
2.000000000000000000e+00,5.052631578947368585e-01,6.432256386298704776e-01
2.000000000000000000e+00,5.473684210526316152e-01,5.975077259064044410e-01
2.000000000000000000e+00,5.894736842105262609e-01,5.467630368129323681e-01
2.000000000000000000e+00,6.315789473684210176e-01,4.754764774660781290e-01
2.000000000000000000e+00,6.736842105263157743e-01,3.892850113952855406e-01
2.000000000000000000e+00,7.157894736842105310e-01,2.937974764662906191e-01
2.000000000000000000e+00,7.578947368421052877e-01,1.635021792287847109e-01
2.000000000000000000e+00,8.000000000000000444e-01,9.378829969023557437e-17
3.000000000000000000e+00,0.000000000000000000e+00,7.013157425730790484e-01
3.000000000000000000e+00,4.210526315789473589e-02,7.321638200201596725e-01
3.000000000000000000e+00,8.421052631578947179e-02,7.016082436961205149e-01
3.000000000000000000e+00,1.263157894736842146e-01,7.084997786940497866e-01
3.000000000000000000e+00,1.684210526315789436e-01,7.293894852554864139e-01
3.000000000000000000e+00,2.105263157894736725e-01,7.090040876144579896e-01
3.000000000000000000e+00,2.526315789473684292e-01,6.912977649381687462e-01
3.000000000000000000e+00,2.947368421052631304e-01,6.932382531770803213e-01
3.000000000000000000e+00,3.368421052631578871e-01,6.679610536129018117e-01
3.000000000000000000e+00,3.789473684210526438e-01,6.358389143995583082e-01
3.000000000000000000e+00,4.210526315789473450e-01,6.213182511783010842e-01
3.000000000000000000e+00,4.631578947368421018e-01,6.008728165459717996e-01
3.000000000000000000e+00,5.052631578947368585e-01,5.521664737652995925e-01
3.000000000000000000e+00,5.473684210526316152e-01,4.945695813892817538e-01
3.000000000000000000e+00,5.894736842105262609e-01,4.324222021805246285e-01
3.000000000000000000e+00,6.315789473684210176e-01,3.603130971315471887e-01
3.000000000000000000e+00,6.736842105263157743e-01,2.896153409708651649e-01
3.000000000000000000e+00,7.157894736842105310e-01,2.052065694645833216e-01
3.000000000000000000e+00,7.578947368421052877e-01,1.071610212064868090e-01
3.000000000000000000e+00,8.000000000000000444e-01,9.654543895694401991e-17
4.000000000000000000e+00,0.000000000000000000e+00,7.181149007240699156e-01
4.000000000000000000e+00,4.210526315789473589e-02,7.194087160929388824e-01
4.000000000000000000e+00,8.421052631578947179e-02,7.200741014591267586e-01
4.000000000000000000e+00,1.263157894736842146e-01,7.005062542279180127e-01
4.000000000000000000e+00,1.684210526315789436e-01,7.505644102349042779e-01
4.000000000000000000e+00,2.105263157894736725e-01,7.096938175225204759e-01
4.000000000000000000e+00,2.526315789473684292e-01,6.899655704615751395e-01
4.000000000000000000e+00,2.947368421052631304e-01,6.906720297154949062e-01
4.000000000000000000e+00,3.368421052631578871e-01,6.615723756764873009e-01
4.000000000000000000e+00,3.789473684210526438e-01,6.335691076980315417e-01
