1.246544157798704422e+00,4.200077502909125293e-01
-6.077006816495811314e-01,1.358488178338360386e-01
1.166606327287230904e+00,6.239474833089622141e-01
1.701669498169156913e+00,2.096781850177066586e-01
-1.721813399992475624e+00,2.523361290303332005e-01
6.327228366672481563e-01,5.644982665705576830e-01
-1.182773677413271329e+00,-4.762540857897846758e-01
1.948755046330096885e+00,-3.736245294167080400e-01
-7.277325854664007387e-01,9.207279178974585587e-01
-1.538005098023999651e+00,-3.627688773358079821e-01
1.484248894034323030e+00,4.768865853191015525e-01
-5.510130204191456826e-01,-8.593512850379265711e-01
-3.907055740489315809e-01,2.822124663379234066e-01
7.851765359340223682e-02,-6.474949410284229767e-01
1.708843256126000298e-01,7.690965418856713365e-01
9.519630515674415427e-01,4.219531588791833321e-01
1.567128172553148957e+00,4.963355988712921940e-01
4.234350005589133659e-01,-6.457269501641600407e-01
1.233899461977308043e+00,2.361888814497773437e-01
4.147261440423308798e-01,3.396869229881922525e-01
1.606894405983630758e+00,5.054286709200240812e-01
1.045635906795429726e+00,7.941047407833995431e-01
6.513127906490816521e-01,3.694904713280485198e-01
-8.143891707848309736e-01,-3.324084962968252288e-01
-3.947269507300461555e-01,4.168189409732984130e-01
1.642140881460796287e+00,2.277846926129320493e-01
1.502654201185765981e+00,6.953962012018007899e-01
1.683092096325491394e+00,7.864237544226548859e-02
-1.649065898696103538e+00,-5.963297000405619608e-01
6.835571698518152495e-01,4.021220765244516437e-01
5.088379193021261848e-01,4.799413179896252490e-01
1.501367165803848991e+00,5.075189015307108864e-01
4.986961017375524108e-02,-5.377324288339762060e-01
-1.004682354990431126e+00,-1.608398495104791937e-01
1.571886537818173224e+00,4.643186928476042974e-01
-1.775641503823375711e+00,-4.040944480975596220e-01
-1.630507012550748147e+00,-4.629921641986723402e-01
-1.279742600758274840e+00,-1.007890454467350594e+00
1.520420786716612849e+00,8.659115720024748164e-01
1.527320423075892553e+00,1.072315670634761409e+00
-1.611097984849752418e+00,5.868665196838357412e-02
1.267081745269709625e+00,2.681362095896878683e-01
-1.489890344605933059e-01,1.335359203760051461e-01
1.676053549406551380e+00,6.943940252644543731e-01
-1.800923002876527512e+00,-5.133567974022162916e-01
-7.896094792243784077e-01,-5.341197381222344553e-01
-2.002309145879328511e-01,-4.826019463429338519e-01
1.651932001912947534e+00,2.952419778398642225e-01
4.359123192964395876e-01,5.573854938817486282e-01
-9.625057428413690275e-01,-2.742169699665643057e-01
-1.936970201028859861e+00,-4.038773141670434774e-01
-1.776738569580671445e-01,8.352614484251280613e-01
1.290106336592630853e+00,1.147549021636179167e-01
-1.702382211734249307e+00,-1.133808422649368985e+00
-1.625128012433203040e+00,5.647205534203281196e-01
1.247202866812866517e-01,1.804706042198158666e-01
-1.884031970088626995e+00,-1.745647051083174250e-01
1.691931158671146296e+00,2.476782945146871473e-01
1.157393135225672332e+00,8.581645494696063525e-02
1.350736839691300872e+00,1.291479008307613086e+00
-1.823868401982378096e-01,-7.069432823932332299e-01
-1.451640240811316040e-01,-1.277868444341200838e-01
